user_id,age,gender,height_cm,weight_kg,bmi,goal,activity_level,equipment_access,sleep_hours,days_since_last_workout,weekly_workouts,completion_rate,recovery_score,recommended_workout,intensity_level,estimated_duration_min,estimated_calories,completed_workout
U5775,30,Female,166,76.9,27.9,Lose Weight,Beginner,Mixed,6.8,1,2,0.81,88,Cardio,1,37,252,1
U5776,27,Male,154,51.7,21.8,Gain Strength,Beginner,Gym,7.4,8,4,0.38,82,Legs,1,67,676,0
U5777,32,Male,182,108.3,32.7,Improve Fitness,Beginner,Mixed,5.7,2,4,0.7,85,Lower Body,1,51,436,1
U5778,25,Male,161,63.8,24.6,Gain Strength,Intermediate,Gym,7.3,2,6,0.65,65,Push,2,57,473,1
U5779,20,Female,172,71.3,24.1,Lose Weight,Beginner,Gym,7.1,7,6,0.51,71,Cardio,1,33,334,1
U5780,41,Female,160,79.6,31.1,Gain Strength,Intermediate,Gym,6.6,4,0,0.5,69,Push,2,62,424,0
U5781,28,Female,163,57.1,21.5,Gain Strength,Advanced,Mixed,5.6,2,2,0.75,61,Upper Body,3,43,422,1
U5782,39,Female,158,54.7,21.9,Gain Strength,Advanced,Gym,7.3,5,6,0.44,45,Push,3,53,590,1
U5783,39,Male,179,87.5,27.3,Build Muscle,Beginner,Home,5,4,3,0.54,45,Push,1,57,452,0
U5784,27,Female,193,83.8,22.5,Build Muscle,Intermediate,Gym,7.6,0,4,0.74,100,Upper Body,2,54,365,1
U5785,41,Female,154,69,29.1,Build Muscle,Beginner,Gym,6.1,0,6,0.5,100,Push,1,66,634,1
U5786,38,Male,153,67.9,29,Gain Strength,Intermediate,Mixed,7.7,1,2,0.73,76,Legs,2,67,528,1
U5787,40,Male,159,46.3,18.3,Lose Weight,Advanced,Gym,7.3,9,0,0.73,58,Cardio,3,33,266,1
U5788,22,Male,185,76,22.2,Lose Weight,Beginner,Mixed,8.8,3,6,0.7,100,Lower Body,1,62,517,1
U5789,27,Female,164,46.3,17.2,Lose Weight,Intermediate,Home,6.5,8,2,0.44,53,Cardio,2,33,236,0
U5790,40,Male,183,70.3,21,Gain Strength,Beginner,Gym,7.4,3,3,0.77,61,Legs,1,58,505,1
U5791,24,Male,174,51.5,17,Gain Strength,Beginner,Gym,8.7,5,5,0.67,55,Upper Body,1,52,349,1
U5792,38,Male,193,95.7,25.7,Lose Weight,Advanced,Home,7.3,7,2,0.66,74,Full Body,3,53,514,1
U5793,42,Male,167,54.7,19.6,Build Muscle,Advanced,Gym,7.9,2,1,0.54,62,Upper Body,3,65,591,1
U5794,28,Female,171,79.5,27.2,Gain Strength,Intermediate,Gym,8.4,3,2,1,87,Pull,2,61,685,1
U5795,37,Male,152,53.4,23.1,Build Muscle,Beginner,Gym,5.4,1,2,0.97,92,Legs,1,54,417,1
U5796,44,Male,178,68.8,21.7,Build Muscle,Beginner,Gym,8.1,10,0,0.66,94,Pull,1,52,466,1
U5797,44,Male,165,60.7,22.3,Gain Strength,Beginner,Gym,9.3,3,2,0.86,98,Push,1,63,626,1
U5798,20,Male,179,72.4,22.6,Build Muscle,Beginner,Gym,7.5,9,3,0.55,84,Push,1,69,507,1
U5799,19,Female,151,64.5,28.3,Build Muscle,Intermediate,Home,9.5,9,2,0.81,82,Push,2,48,507,1
U5800,37,Female,157,55.5,22.5,Lose Weight,Intermediate,Gym,7.7,2,2,0.65,73,Lower Body,2,57,642,1
U5801,26,Female,190,91,25.2,Gain Strength,Intermediate,Gym,6.7,5,3,0.73,66,Legs,2,52,502,1
U5802,41,Female,169,65.4,22.9,Lose Weight,Intermediate,Mixed,8.3,8,3,0.75,77,Recovery,2,22,249,1
U5803,25,Male,157,45.4,18.4,Build Muscle,Beginner,Mixed,7.6,0,3,0.82,66,Upper Body,1,46,430,1
U5804,38,Male,167,92.9,33.3,Gain Strength,Intermediate,Home,4.6,0,1,0.86,82,Push,2,63,715,1
U5805,28,Male,160,68.6,26.8,Lose Weight,Beginner,Gym,7.3,6,2,0.82,85,Cardio,1,49,436,1
U5806,31,Male,168,60.7,21.5,Improve Fitness,Beginner,Home,7.4,6,0,0.69,55,Full Body,1,57,381,0
U5807,35,Female,156,66.9,27.5,Lose Weight,Beginner,Gym,6.5,1,1,0.45,63,Recovery,1,24,235,0
U5808,28,Male,175,64.6,21.1,Build Muscle,Beginner,Gym,8.2,0,6,0.75,92,Pull,1,64,506,1
U5809,42,Male,184,73.5,21.7,Gain Strength,Advanced,Gym,8.1,3,0,1,77,Push,3,70,689,1
U5810,34,Female,182,93.1,28.1,Lose Weight,Advanced,Gym,7.9,0,3,0.46,80,Recovery,3,27,200,1
U5811,19,Male,157,63.6,25.8,Build Muscle,Intermediate,Home,6.8,1,5,0.56,82,Pull,2,64,477,1
U5812,34,Male,192,75.2,20.4,Lose Weight,Advanced,Mixed,9.4,9,0,0.74,53,Full Body,3,43,472,1
U5813,34,Male,159,56.4,22.3,Gain Strength,Beginner,Home,6.8,2,1,1,58,Pull,1,66,657,1
U5814,28,Male,190,86.6,24,Build Muscle,Intermediate,Mixed,6.5,10,6,0.81,64,Legs,2,56,487,1
U5815,30,Female,179,63.1,19.7,Lose Weight,Intermediate,Gym,6.9,3,6,0.67,63,Cardio,2,46,389,1
U5816,31,Male,158,55.4,22.2,Lose Weight,Beginner,Home,8.4,6,2,0.66,54,Full Body,1,54,504,1
U5817,45,Female,172,66.9,22.6,Build Muscle,Beginner,Gym,7.2,4,5,0.48,96,Push,1,45,371,1
U5818,18,Male,173,84.1,28.1,Gain Strength,Beginner,Home,8.7,4,5,0.79,40,Legs,1,47,540,1
U5819,32,Female,163,82.1,30.9,Improve Fitness,Advanced,Gym,6.2,0,0,0.58,74,Upper Body,3,56,634,1
U5820,30,Female,194,114,30.3,Gain Strength,Beginner,Mixed,8.3,2,2,0.88,67,Upper Body,1,41,422,1
U5821,23,Female,186,79.9,23.1,Improve Fitness,Beginner,Home,7.5,10,5,0.7,85,Upper Body,1,63,585,1
U5822,34,Male,195,106.5,28,Gain Strength,Intermediate,Gym,7.8,2,2,0.27,73,Upper Body,2,47,458,0
U5823,28,Female,190,86.6,24,Build Muscle,Advanced,Home,7.3,9,2,0.58,52,Push,3,50,459,1
U5824,35,Female,158,65.9,26.4,Build Muscle,Beginner,Home,6.7,3,2,0.82,61,Legs,1,56,544,1
U5825,27,Female,155,73,30.4,Gain Strength,Intermediate,Gym,8.2,3,6,0.77,68,Lower Body,2,51,555,1
U5826,44,Female,178,89,28.1,Build Muscle,Intermediate,Home,7.5,4,1,0.76,87,Upper Body,2,44,372,1
U5827,42,Female,187,106.7,30.5,Lose Weight,Beginner,Home,5.7,3,6,0.53,60,Lower Body,1,59,631,1
U5828,32,Male,150,40.9,18.2,Lose Weight,Beginner,Home,7,9,4,0.83,71,Lower Body,1,43,353,1
U5829,38,Male,180,72.3,22.3,Improve Fitness,Advanced,Gym,8.3,8,6,0.75,77,Lower Body,3,58,624,1
U5830,29,Male,186,101.4,29.3,Build Muscle,Intermediate,Gym,7,9,0,1,65,Push,2,61,660,1
U5831,24,Male,163,87.4,32.9,Build Muscle,Beginner,Mixed,6,3,3,0.81,62,Upper Body,1,65,630,1
U5832,24,Female,150,65.7,29.2,Gain Strength,Beginner,Gym,6.6,10,3,0.77,62,Legs,1,73,546,1
U5833,20,Female,172,84,28.4,Lose Weight,Beginner,Gym,6.4,1,6,1,57,Full Body,1,48,472,1
U5834,23,Male,151,42.9,18.8,Gain Strength,Beginner,Mixed,8.1,5,1,0.61,71,Upper Body,1,55,611,1
U5835,40,Female,186,79.9,23.1,Build Muscle,Intermediate,Gym,5.7,10,5,0.71,90,Push,2,55,449,1
U5836,20,Female,193,106.9,28.7,Build Muscle,Intermediate,Home,7.4,9,1,0.92,56,Push,2,67,441,1
U5837,41,Male,176,71.6,23.1,Lose Weight,Intermediate,Gym,7.5,6,2,0.7,68,Cardio,2,48,487,1
U5838,28,Male,158,48.7,19.5,Improve Fitness,Beginner,Home,4.8,8,3,0.87,75,Upper Body,1,48,394,1
U5839,30,Female,155,68,28.3,Build Muscle,Beginner,Gym,6.6,8,5,0.59,72,Pull,1,48,504,1
U5840,22,Female,190,101.4,28.1,Build Muscle,Intermediate,Mixed,6.8,1,6,0.86,56,Legs,2,53,453,1
U5841,19,Female,158,59.4,23.8,Gain Strength,Intermediate,Gym,7,10,6,0.94,75,Pull,2,64,734,1
U5842,40,Male,151,72.5,31.8,Build Muscle,Intermediate,Home,5.6,2,6,0.74,74,Push,2,54,381,1
U5843,26,Female,182,89.8,27.1,Build Muscle,Intermediate,Mixed,6.2,2,6,1,72,Lower Body,2,57,414,1
U5844,21,Female,161,51.6,19.9,Build Muscle,Beginner,Home,7.1,10,1,0.66,100,Pull,1,63,605,1
U5845,44,Male,188,102.1,28.9,Build Muscle,Intermediate,Home,7.2,6,2,0.7,86,Upper Body,2,49,411,1
U5846,20,Female,172,84.9,28.7,Build Muscle,Intermediate,Gym,4.5,1,3,0.84,72,Legs,2,56,608,1
U5847,21,Male,166,52.4,19,Build Muscle,Intermediate,Gym,8.1,5,2,1,80,Upper Body,2,41,392,1
U5848,34,Female,177,91.2,29.1,Lose Weight,Advanced,Home,9.1,8,6,0.57,44,Lower Body,3,57,543,1
U5849,18,Male,176,84.6,27.3,Build Muscle,Beginner,Mixed,6.8,3,0,0.47,70,Pull,1,55,411,1
U5850,37,Male,190,99.6,27.6,Build Muscle,Beginner,Mixed,6.9,5,0,0.58,68,Legs,1,63,509,1
U5851,29,Male,189,87.2,24.4,Lose Weight,Intermediate,Mixed,5,10,5,0.69,51,Cardio,2,34,271,1
U5852,23,Male,160,69.9,27.3,Build Muscle,Beginner,Mixed,5.4,7,5,0.9,65,Push,1,48,354,1
U5853,22,Male,168,62.7,22.2,Build Muscle,Advanced,Gym,7.4,1,3,0.56,76,Legs,3,45,447,1
U5854,27,Female,177,67,21.4,Build Muscle,Beginner,Home,6.5,1,5,0.79,54,Pull,1,52,388,1
U5855,30,Male,172,56.8,19.2,Gain Strength,Beginner,Home,7.4,10,3,0.72,74,Pull,1,58,522,1
U5856,31,Female,184,87.7,25.9,Build Muscle,Beginner,Gym,7.2,1,5,0.83,73,Pull,1,46,419,1
U5857,43,Female,160,43.5,17,Lose Weight,Intermediate,Gym,5.2,5,2,1,72,Lower Body,2,59,536,1
U5858,23,Male,188,100.7,28.5,Gain Strength,Beginner,Mixed,6.7,1,1,0.71,65,Legs,1,47,469,1
U5859,20,Male,181,114.3,34.9,Lose Weight,Advanced,Gym,7.4,9,2,0.62,47,Full Body,3,57,393,1
U5860,32,Female,195,124.7,32.8,Gain Strength,Beginner,Home,6.9,4,0,0.85,84,Pull,1,51,559,1
U5861,28,Male,168,63.8,22.6,Improve Fitness,Beginner,Gym,7.8,8,6,0.61,57,Recovery,1,20,157,1
U5862,26,Female,178,93.2,29.4,Improve Fitness,Beginner,Gym,6.9,0,6,0.81,78,Cardio,1,50,432,1
U5863,41,Female,159,68.8,27.2,Lose Weight,Beginner,Home,5.4,5,3,0.61,67,Cardio,1,36,329,1
U5864,23,Female,170,60.7,21,Build Muscle,Intermediate,Gym,7.6,2,4,0.93,92,Legs,2,73,693,1
U5865,21,Male,163,61.4,23.1,Gain Strength,Intermediate,Mixed,7.4,1,5,0.8,81,Upper Body,2,51,396,1
U5866,22,Female,194,78.3,20.8,Build Muscle,Advanced,Gym,9.1,7,5,0.89,86,Pull,3,62,705,1
U5867,40,Male,160,75.8,29.6,Lose Weight,Beginner,Gym,7.7,4,0,0.54,69,Full Body,1,42,472,1
U5868,22,Female,191,64.2,17.6,Build Muscle,Intermediate,Home,7.6,8,3,0.69,71,Push,2,49,358,1
U5869,34,Female,191,108,29.6,Improve Fitness,Beginner,Gym,6.6,9,1,0.67,72,Cardio,1,41,412,0
U5870,23,Male,191,62,17,Build Muscle,Intermediate,Gym,6.8,1,0,0.27,63,Push,2,48,381,0
U5871,33,Female,164,75.6,28.1,Lose Weight,Intermediate,Gym,7.6,1,5,0.61,72,Full Body,2,41,461,1
U5872,38,Male,176,62,20,Gain Strength,Advanced,Gym,7.1,9,2,1,99,Legs,3,63,698,1
U5873,31,Female,166,68.1,24.7,Build Muscle,Beginner,Mixed,7.3,0,3,0.54,59,Pull,1,65,682,1
U5874,26,Male,168,73.4,26,Build Muscle,Advanced,Home,6.5,8,4,0.88,95,Pull,3,62,436,1
U5875,31,Female,161,67.1,25.9,Lose Weight,Beginner,Mixed,7.2,7,1,0.42,83,Recovery,1,30,319,0
U5876,24,Male,155,47.3,19.7,Build Muscle,Beginner,Gym,6.6,1,4,0.89,87,Pull,1,54,443,1
U5877,41,Female,181,73.7,22.5,Build Muscle,Beginner,Home,6.7,6,4,0.59,54,Full Body,1,47,353,1
U5878,37,Male,183,73,21.8,Improve Fitness,Intermediate,Gym,5.3,0,2,0.84,77,Full Body,2,52,476,1
U5879,45,Female,157,66.3,26.9,Lose Weight,Beginner,Home,6.1,0,5,0.5,72,Full Body,1,44,354,1
U5880,21,Male,154,58.8,24.8,Gain Strength,Beginner,Gym,6.9,5,3,0.67,97,Legs,1,48,474,1
U5881,43,Male,177,82.4,26.3,Lose Weight,Beginner,Gym,9.3,10,6,0.95,97,Full Body,1,40,427,1
U5882,23,Male,170,57.8,20,Improve Fitness,Intermediate,Home,7.8,9,3,0.64,47,Full Body,2,56,527,0
U5883,20,Female,189,110,30.8,Lose Weight,Beginner,Gym,6.8,6,0,0.53,65,Cardio,1,31,333,1
U5884,18,Female,161,55,21.2,Build Muscle,Beginner,Mixed,6.3,4,3,0.68,97,Pull,1,70,611,1
U5885,31,Female,162,56.9,21.7,Lose Weight,Advanced,Gym,8.9,9,6,0.87,77,Cardio,3,44,398,1
U5886,37,Male,181,90.4,27.6,Improve Fitness,Intermediate,Gym,7.1,0,0,0.95,80,Recovery,2,29,203,1
U5887,33,Male,177,54.8,17.5,Build Muscle,Advanced,Gym,7.4,7,5,0.86,67,Pull,3,57,380,1
U5888,20,Male,183,83.7,25,Build Muscle,Beginner,Home,6.4,10,4,0.47,48,Pull,1,47,531,0
U5889,40,Female,186,62.3,18,Improve Fitness,Intermediate,Gym,7.8,3,4,0.27,62,Full Body,2,57,629,0
U5890,21,Female,179,68.2,21.3,Build Muscle,Beginner,Home,6.8,5,1,0.39,78,Full Body,1,43,409,0
U5891,41,Female,171,56.1,19.2,Improve Fitness,Advanced,Home,8.3,3,3,0.61,70,Full Body,3,52,419,1
U5892,28,Male,154,58.1,24.5,Lose Weight,Intermediate,Gym,7.4,7,0,0.73,65,Cardio,2,47,495,1
U5893,34,Male,151,59.1,25.9,Lose Weight,Beginner,Gym,7.6,0,0,0.58,78,Full Body,1,41,338,1
U5894,30,Female,166,81.3,29.5,Gain Strength,Intermediate,Gym,7.9,5,4,0.89,74,Pull,2,63,581,1
U5895,18,Male,161,53.4,20.6,Improve Fitness,Intermediate,Gym,6.2,4,3,0.78,86,Full Body,2,51,365,1
U5896,39,Female,166,99.2,36,Build Muscle,Beginner,Gym,8.2,10,0,0.51,60,Lower Body,1,40,308,0
U5897,28,Male,175,104.4,34.1,Improve Fitness,Intermediate,Gym,6.9,7,2,0.73,57,Full Body,2,60,503,1
U5898,43,Male,165,84.7,31.1,Build Muscle,Beginner,Mixed,7.7,1,3,0.58,57,Full Body,1,43,447,1
U5899,28,Male,161,66.9,25.8,Gain Strength,Intermediate,Gym,7.1,5,6,0.87,80,Pull,2,65,589,1
U5900,38,Male,183,78.4,23.4,Build Muscle,Beginner,Gym,6.5,6,0,0.69,63,Upper Body,1,62,572,1
U5901,41,Female,186,83,24,Gain Strength,Beginner,Home,7.1,0,3,0.56,81,Push,1,51,421,1
U5902,21,Male,169,65.4,22.9,Lose Weight,Beginner,Mixed,6.2,9,3,0.66,75,Full Body,1,47,306,1
U5903,33,Male,193,92.4,24.8,Build Muscle,Beginner,Home,7.6,10,2,0.88,91,Upper Body,1,53,410,1
U5904,40,Male,189,91.8,25.7,Build Muscle,Advanced,Gym,5.9,8,0,0.67,56,Lower Body,3,47,404,0
U5905,19,Female,194,118.9,31.6,Improve Fitness,Beginner,Gym,9.3,1,1,0.84,84,Full Body,1,45,394,1
U5906,36,Male,182,84.8,25.6,Build Muscle,Beginner,Gym,7.5,7,0,0.43,70,Pull,1,68,464,0
U5907,32,Female,169,59.4,20.8,Lose Weight,Beginner,Gym,7.4,2,5,0.71,100,Full Body,1,44,316,1
U5908,39,Male,169,80.8,28.3,Improve Fitness,Advanced,Mixed,7.4,7,2,0.67,97,Recovery,3,35,356,1
U5909,25,Female,153,57.1,24.4,Build Muscle,Beginner,Mixed,7.5,9,3,0.73,65,Lower Body,1,49,343,1
U5910,34,Female,180,80,24.7,Lose Weight,Intermediate,Home,4.9,3,3,0.44,77,Full Body,2,58,385,1
U5911,19,Male,170,89.9,31.1,Build Muscle,Beginner,Gym,7.5,1,0,0.59,50,Lower Body,1,65,734,1
U5912,41,Male,165,75.7,27.8,Build Muscle,Intermediate,Gym,6.5,10,2,0.84,77,Legs,2,64,655,1
U5913,21,Male,167,73.9,26.5,Build Muscle,Beginner,Mixed,7.1,8,2,0.79,70,Lower Body,1,42,359,1
U5914,44,Male,167,60.8,21.8,Build Muscle,Advanced,Home,6,10,3,0.29,69,Push,3,45,347,0
U5915,34,Male,156,75.2,30.9,Build Muscle,Intermediate,Gym,7.9,9,6,0.76,60,Push,2,53,543,1
U5916,20,Female,176,88.9,28.7,Gain Strength,Advanced,Gym,7,0,4,1,57,Legs,3,47,364,1
U5917,20,Female,164,57.6,21.4,Gain Strength,Intermediate,Mixed,6.2,4,4,0.45,57,Pull,2,69,691,0
U5918,45,Female,165,67.8,24.9,Build Muscle,Intermediate,Mixed,6.3,2,6,0.2,88,Lower Body,2,47,439,1
U5919,31,Female,160,44.5,17.4,Lose Weight,Advanced,Mixed,7.7,3,0,0.73,100,Full Body,3,40,440,1
U5920,18,Male,192,105.8,28.7,Improve Fitness,Intermediate,Home,6.5,0,3,0.59,94,Upper Body,2,44,449,1
U5921,40,Female,164,49.2,18.3,Build Muscle,Beginner,Gym,7.3,10,3,0.7,66,Pull,1,48,313,1
U5922,20,Female,189,92.9,26,Build Muscle,Advanced,Gym,7.3,0,1,0.8,74,Push,3,52,408,1
U5923,27,Female,174,79.6,26.3,Lose Weight,Beginner,Home,7.2,10,0,0.6,72,Cardio,1,47,309,1
U5924,30,Female,169,61.4,21.5,Build Muscle,Advanced,Gym,6.2,7,0,0.66,70,Legs,3,61,683,1
U5925,26,Male,184,83.3,24.6,Build Muscle,Beginner,Gym,8.1,0,3,0.63,74,Pull,1,62,554,1
U5926,36,Female,167,69.7,25,Build Muscle,Beginner,Gym,6.4,5,3,0.73,87,Legs,1,75,799,1
U5927,37,Female,169,72.3,25.3,Build Muscle,Advanced,Gym,7.3,1,6,0.59,100,Pull,3,50,465,1
U5928,36,Female,187,76.2,21.8,Build Muscle,Beginner,Mixed,5.3,5,4,0.87,70,Legs,1,70,708,1
U5929,28,Male,193,86.4,23.2,Lose Weight,Beginner,Mixed,6.5,9,2,1,77,Full Body,1,50,511,1
U5930,27,Female,179,85.9,26.8,Lose Weight,Beginner,Mixed,7.3,7,1,0.77,92,Full Body,1,41,432,1
U5931,25,Male,183,78.4,23.4,Lose Weight,Intermediate,Gym,5.5,8,6,0.88,79,Full Body,2,55,576,1
U5932,39,Male,173,74.8,25,Gain Strength,Intermediate,Gym,7.6,5,5,0.65,72,Upper Body,2,47,337,1
U5933,19,Male,179,76.6,23.9,Improve Fitness,Beginner,Gym,6.4,8,4,0.93,50,Upper Body,1,60,430,1
U5934,22,Male,169,98.2,34.4,Lose Weight,Intermediate,Home,8.1,0,5,0.4,68,Full Body,2,52,470,1
U5935,33,Male,151,54.3,23.8,Build Muscle,Advanced,Gym,7.5,9,6,0.54,72,Pull,3,53,399,1
U5936,36,Male,189,85.7,24,Build Muscle,Beginner,Gym,6.3,1,4,0.56,85,Push,1,45,425,1
U5937,38,Female,167,48.5,17.4,Build Muscle,Beginner,Gym,7.6,5,6,0.86,68,Upper Body,1,43,365,1
U5938,26,Female,188,87.3,24.7,Lose Weight,Beginner,Gym,8.4,5,0,0.59,62,Full Body,1,53,489,1
U5939,27,Male,190,80.9,22.4,Gain Strength,Advanced,Gym,8.4,5,1,0.95,51,Pull,3,56,414,1
U5940,42,Female,176,88.9,28.7,Build Muscle,Intermediate,Home,8,4,6,1,77,Push,2,63,666,1
U5941,32,Male,178,77,24.3,Gain Strength,Advanced,Gym,8.4,6,5,0.85,100,Upper Body,3,47,343,1
U5942,39,Male,165,77.6,28.5,Lose Weight,Beginner,Gym,7.3,7,5,0.51,63,Recovery,1,30,215,1
U5943,33,Female,156,45,18.5,Improve Fitness,Beginner,Gym,6.9,8,1,0.89,71,Full Body,1,45,355,1
U5944,35,Female,163,76.5,28.8,Lose Weight,Intermediate,Home,7.5,0,4,0.65,73,Recovery,2,32,263,1
U5945,21,Female,190,95.7,26.5,Build Muscle,Intermediate,Home,7.3,0,4,0.75,60,Lower Body,2,61,558,1
U5946,41,Male,173,67.9,22.7,Lose Weight,Beginner,Mixed,9.5,0,5,0.94,49,Full Body,1,51,494,1
U5947,28,Male,195,64.6,17,Build Muscle,Advanced,Gym,7.2,10,4,0.88,64,Full Body,3,48,419,1
U5948,32,Male,193,107.3,28.8,Build Muscle,Beginner,Home,7.2,6,5,0.69,83,Pull,1,51,497,1
U5949,36,Female,182,73.9,22.3,Build Muscle,Beginner,Gym,6.8,9,5,0.84,71,Upper Body,1,48,352,1
U5950,27,Female,169,92.8,32.5,Build Muscle,Intermediate,Mixed,7.9,1,4,0.83,71,Lower Body,2,65,740,1
U5951,37,Male,180,91.4,28.2,Lose Weight,Beginner,Gym,6.7,9,3,0.77,58,Lower Body,1,52,449,1
U5952,23,Male,187,101.1,28.9,Lose Weight,Beginner,Gym,7.4,0,0,1,100,Full Body,1,49,394,1
U5953,21,Female,176,85.8,27.7,Build Muscle,Intermediate,Gym,7.2,3,3,0.55,85,Legs,2,53,416,1
U5954,22,Male,192,93.6,25.4,Lose Weight,Intermediate,Mixed,7.7,4,3,1,59,Full Body,2,51,334,1
U5955,40,Male,159,52.1,20.6,Build Muscle,Intermediate,Gym,6.8,3,5,0.87,80,Pull,2,70,790,1
U5956,29,Male,189,73.9,20.7,Lose Weight,Beginner,Gym,7.9,6,6,0.5,59,Cardio,1,49,509,1
U5957,44,Female,190,86.6,24,Build Muscle,Intermediate,Gym,6.5,3,4,0.88,76,Pull,2,69,708,1
U5958,34,Female,167,89,31.9,Build Muscle,Advanced,Gym,6.8,1,1,0.7,90,Push,3,45,320,1
U5959,21,Female,170,69.6,24.1,Lose Weight,Beginner,Gym,8.7,3,5,0.82,36,Full Body,1,44,440,1
U5960,45,Male,183,98.5,29.4,Gain Strength,Beginner,Mixed,8.1,0,4,0.89,43,Legs,1,45,344,1
U5961,41,Male,185,74.3,21.7,Gain Strength,Beginner,Home,6.5,7,3,0.57,98,Pull,1,67,626,1
U5962,43,Female,191,89.4,24.5,Improve Fitness,Beginner,Mixed,7.1,3,1,0.82,80,Cardio,1,36,373,1
U5963,45,Female,165,46.3,17,Build Muscle,Intermediate,Gym,6.4,5,2,0.47,78,Legs,2,71,595,1
U5964,42,Female,185,79.7,23.3,Lose Weight,Intermediate,Gym,7.1,7,6,0.35,67,Full Body,2,59,594,1
U5965,21,Male,180,94.6,29.2,Gain Strength,Beginner,Gym,8.7,8,5,0.85,51,Pull,1,68,679,1
U5966,41,Female,171,87.1,29.8,Build Muscle,Beginner,Gym,7.9,5,2,0.7,41,Upper Body,1,42,339,1
U5967,37,Female,157,70.2,28.5,Build Muscle,Intermediate,Gym,6.4,5,6,0.78,73,Legs,2,48,450,1
U5968,29,Male,192,114.3,31,Build Muscle,Beginner,Gym,7,8,0,0.72,95,Pull,1,68,657,1
U5969,30,Male,171,63.5,21.7,Lose Weight,Intermediate,Home,8,6,1,0.68,56,Cardio,2,41,326,1
U5970,31,Male,194,92.2,24.5,Gain Strength,Beginner,Gym,7.9,4,2,0.96,94,Legs,1,48,404,1
U5971,18,Male,177,73,23.3,Lose Weight,Intermediate,Gym,6,7,3,0.66,54,Full Body,2,45,348,1
U5972,32,Female,172,69.8,23.6,Gain Strength,Intermediate,Gym,6.7,4,5,0.85,38,Pull,2,47,495,1
U5973,24,Female,161,55.5,21.4,Build Muscle,Intermediate,Gym,6.3,8,3,0.93,55,Push,2,65,630,1
U5974,44,Female,171,74.6,25.5,Lose Weight,Beginner,Home,7,10,1,0.91,80,Full Body,1,42,352,1
U5975,45,Male,180,81,25,Build Muscle,Beginner,Gym,6.5,4,3,0.39,75,Upper Body,1,58,640,1
U5976,25,Male,167,74.5,26.7,Build Muscle,Beginner,Gym,5.4,6,2,0.5,75,Lower Body,1,52,456,0
U5977,22,Male,175,79.3,25.9,Improve Fitness,Intermediate,Gym,6,0,5,0.62,44,Full Body,2,55,357,1
U5978,29,Female,152,70,30.3,Build Muscle,Intermediate,Mixed,5.7,10,0,0.82,71,Full Body,2,55,552,0
U5979,29,Female,175,91.6,29.9,Gain Strength,Intermediate,Gym,6.2,2,4,0.73,46,Legs,2,46,364,1
U5980,20,Female,194,64,17,Lose Weight,Beginner,Home,7.8,6,4,0.4,68,Full Body,1,56,624,1
U5981,28,Male,192,105.8,28.7,Gain Strength,Beginner,Home,7.9,4,2,0.6,48,Lower Body,1,40,269,1
U5982,39,Female,152,61.5,26.6,Gain Strength,Intermediate,Home,8.6,0,1,0.6,59,Lower Body,2,62,545,1
U5983,24,Female,155,53.6,22.3,Lose Weight,Intermediate,Home,7.7,2,5,0.94,53,Cardio,2,47,531,1
U5984,25,Male,157,44.9,18.2,Gain Strength,Advanced,Gym,9.5,7,6,0.69,75,Upper Body,3,53,351,1
U5985,23,Female,190,78,21.6,Improve Fitness,Beginner,Gym,7.6,8,3,0.89,76,Full Body,1,40,366,1
U5986,34,Male,192,117.2,31.8,Improve Fitness,Intermediate,Home,6.7,2,2,0.67,75,Recovery,2,33,348,1
U5987,27,Male,164,71.3,26.5,Build Muscle,Advanced,Gym,7.4,7,6,0.49,76,Push,3,67,499,1
U5988,18,Female,169,65.4,22.9,Build Muscle,Beginner,Gym,6.5,1,6,0.73,57,Upper Body,1,42,364,1
U5989,29,Female,179,63.1,19.7,Lose Weight,Intermediate,Gym,4.5,8,6,1,80,Lower Body,2,47,471,1
U5990,27,Female,181,78.6,24,Build Muscle,Beginner,Home,6.4,1,5,0.2,61,Legs,1,49,392,0
U5991,20,Female,160,70.4,27.5,Gain Strength,Beginner,Gym,8.1,4,2,0.84,74,Legs,1,63,722,1
U5992,37,Male,150,67.5,30,Improve Fitness,Beginner,Gym,6.7,9,5,0.92,66,Full Body,1,58,652,1
U5993,35,Male,169,59.4,20.8,Build Muscle,Beginner,Gym,6,10,0,0.53,81,Legs,1,70,471,0
U5994,26,Female,153,50.1,21.4,Gain Strength,Intermediate,Mixed,6,10,4,0.85,76,Upper Body,2,64,506,1
U5995,44,Male,189,101.8,28.5,Lose Weight,Advanced,Gym,7.7,2,1,0.58,73,Cardio,3,48,337,1
U5996,28,Male,182,82.8,25,Build Muscle,Intermediate,Gym,6.1,1,1,0.52,61,Upper Body,2,52,471,1
U5997,23,Male,175,101.4,33.1,Lose Weight,Beginner,Gym,6.6,1,0,0.94,64,Full Body,1,53,381,1
U5998,32,Male,165,76.8,28.2,Lose Weight,Advanced,Gym,8.1,1,4,0.89,77,Recovery,3,28,223,1
U5999,34,Male,171,88.6,30.3,Lose Weight,Advanced,Gym,7.5,6,4,1,47,Full Body,3,55,476,1
U6000,37,Female,173,77.8,26,Build Muscle,Beginner,Mixed,7.4,0,1,0.55,80,Push,1,54,380,1
